id,cuisine
2489,southern_us
34708,mexican
47554,chinese
30298,mexican
23459,mexican
2593,italian
7216,southern_us
35883,mexican
27039,chinese
47957,mexican
7815,mexican
5270,southern_us
10768,mexican
29740,chinese
3068,mexican
29535,mexican
7182,italian
7796,southern_us
41409,southern_us
39671,southern_us
28559,italian
32146,southern_us
23439,italian
31391,indian
42855,chinese
11813,mexican
48272,southern_us
12263,chinese
2787,italian
16385,italian
42523,mexican
26150,chinese
17544,southern_us
29802,southern_us
4294,southern_us
12696,southern_us
9075,southern_us
20159,southern_us
31282,southern_us
13057,southern_us
26814,thai
23909,mexican
27882,chinese
43452,italian
40246,indian
8493,thai
13302,indian
25606,southern_us
14808,chinese
40265,italian
13155,indian
28097,southern_us
32076,mexican
36969,indian
13698,mexican
38513,southern_us
15605,italian
47688,italian
22326,italian
43488,italian
10245,mexican
16145,mexican
9985,mexican
37746,mexican
41400,southern_us
26614,indian
5327,thai
13015,italian
13811,mexican
10180,mexican
8164,italian
47951,mexican
42025,italian
10865,southern_us
16815,mexican
1025,chinese
42784,southern_us
18319,italian
34353,italian
44922,mexican
16240,italian
29745,mexican
2336,italian
17294,chinese
1449,italian
30410,italian
43341,mexican
39594,indian
8543,southern_us
27176,indian
36562,mexican
23285,italian
26787,italian
6506,italian
8552,italian
46196,italian
22828,mexican
43621,southern_us
47602,mexican
14329,southern_us
2924,mexican
5741,mexican
10485,italian
12878,southern_us
21771,mexican
21059,italian
4148,southern_us
21537,southern_us
45452,indian
15489,southern_us
46585,italian
18791,southern_us
40072,southern_us
17587,chinese
7758,chinese
2853,southern_us
18218,indian
21720,chinese
20872,mexican
22022,italian
17887,italian
11422,chinese
28294,southern_us
17435,indian
43716,italian
40489,thai
32770,chinese
16078,italian
46460,southern_us
12472,southern_us
14100,indian
14120,thai
40951,mexican
30897,italian
16708,mexican
13341,indian
49029,italian
14064,thai
1668,indian
28769,southern_us
7239,mexican
25963,chinese
34427,italian
6520,italian
10300,italian
1232,italian
42870,chinese
33802,italian
46501,mexican
32949,italian
4085,italian
30682,italian
47315,italian
28249,italian
1084,thai
25559,southern_us
30714,southern_us
13272,southern_us
6781,indian
43462,italian
8440,southern_us
23799,thai
42977,chinese
20214,indian
19527,southern_us
27604,italian
15134,mexican
21241,indian
3240,southern_us
19794,southern_us
37385,chinese
5783,italian
30232,indian
26019,italian
48921,mexican
20762,southern_us
30226,indian
4783,southern_us
45445,italian
35042,mexican
33632,italian
38332,italian
32651,indian
19338,chinese
28320,mexican
1488,chinese
33940,mexican
2539,italian
29026,italian
25889,mexican
23589,southern_us
12933,chinese
29127,southern_us
3207,chinese
45732,chinese
47696,italian
30481,italian
45419,thai
11406,mexican
42319,italian
35370,italian
42436,mexican
27895,italian
1645,indian
8787,indian
7461,chinese
29368,southern_us
29881,chinese
32040,italian
7843,italian
6254,chinese
7747,southern_us
36361,italian
31378,southern_us
27634,italian
48903,mexican
46841,indian
47660,mexican
37772,italian
18485,french
36815,mexican
45159,italian
30140,italian
5126,southern_us
15363,mexican
169,indian
14652,southern_us
42988,italian
26067,mexican
22917,southern_us
18652,mexican
42035,chinese
39445,italian
41203,italian
27623,italian
142,mexican
27341,italian
41923,mexican
49169,mexican
16288,mexican
9043,thai
49711,southern_us
21753,indian
40211,mexican
48168,southern_us
29426,mexican
45945,italian
33165,italian
40521,chinese
21437,italian
47064,indian
47807,italian
32414,italian
11265,southern_us
27139,italian
39830,mexican
36628,mexican
42118,chinese
5928,southern_us
37463,italian
36066,mexican
16508,mexican
11464,southern_us
17321,mexican
5914,thai
19438,mexican
47580,italian
29886,italian
35229,mexican
39538,italian
10650,italian
48346,chinese
44205,italian
877,indian
40408,italian
4172,chinese
1663,southern_us
29813,southern_us
3292,italian
6288,southern_us
37606,italian
26786,thai
2040,chinese
38025,southern_us
10171,southern_us
24997,mexican
21397,italian
1217,italian
38381,mexican
1409,mexican
15901,italian
42619,mexican
38670,italian
13511,mexican
45294,italian
41236,mexican
33370,chinese
9032,southern_us
26182,italian
21629,indian
19518,mexican
11588,chinese
3716,indian
47711,chinese
47286,italian
28877,chinese
40039,chinese
9224,chinese
24373,italian
45305,southern_us
30758,italian
48652,italian
24586,southern_us
26338,mexican
1670,italian
37582,southern_us
48132,italian
46066,southern_us
34164,italian
66,mexican
11006,thai
28726,italian
13320,mexican
6574,chinese
21779,thai
42114,indian
12197,italian
35257,mexican
37169,southern_us
42169,chinese
16124,mexican
6352,southern_us
47452,southern_us
7839,thai
5569,mexican
30849,thai
25544,southern_us
4887,italian
11538,southern_us
35958,italian
31577,mexican
12233,italian
43454,southern_us
26373,mexican
43145,italian
5308,italian
23614,chinese
36948,chinese
12315,chinese
30020,italian
19231,mexican
38534,italian
45750,italian
48778,indian
20026,mexican
22978,italian
26662,italian
46218,southern_us
39341,southern_us
38395,southern_us
18871,italian
12468,southern_us
13360,chinese
22233,southern_us
30352,italian
13345,italian
6330,chinese
12867,italian
35225,mexican
33826,indian
36993,mexican
44847,indian
10197,italian
28737,chinese
25095,indian
14063,italian
811,southern_us
20335,southern_us
30826,thai
4452,mexican
30862,italian
10282,mexican
47567,mexican
16553,southern_us
5045,italian
47528,italian
3979,southern_us
17254,italian
6293,indian
42706,mexican
47432,mexican
45496,mexican
25936,southern_us
46258,southern_us
36625,southern_us
4642,southern_us
35698,southern_us
19996,chinese
10388,italian
36298,southern_us
43253,mexican
1089,southern_us
47,indian
257,italian
16979,thai
31697,indian
49012,southern_us
7592,southern_us
44884,italian
41859,italian
9969,italian
45041,indian
48098,italian
27238,italian
4466,italian
11350,italian
30506,southern_us
439,chinese
4342,indian
47474,italian
25254,thai
18255,southern_us
9547,chinese
3889,mexican
26976,italian
19218,chinese
31837,mexican
27254,italian
26282,southern_us
5443,mexican
11516,chinese
23265,southern_us
49204,indian
14502,mexican
22711,southern_us
27402,italian
4743,italian
13632,italian
46530,italian
12173,southern_us
44493,chinese
14241,thai
3151,southern_us
17375,italian
26969,indian
42219,mexican
49466,thai
7994,southern_us
16972,indian
44688,thai
25657,italian
40806,mexican
10201,mexican
47124,italian
24523,italian
34597,thai
32015,mexican
46696,chinese
49239,mexican
28501,mexican
37207,italian
38224,italian
18565,southern_us
46164,southern_us
4052,italian
28544,indian
10961,indian
15916,italian
36744,italian
41984,italian
48278,mexican
25010,mexican
21242,chinese
30310,southern_us
23801,italian
29614,mexican
34667,southern_us
48159,mexican
20747,southern_us
44625,italian
7173,chinese
16676,southern_us
3667,mexican
36594,indian
26511,italian
19351,southern_us
48982,italian
27934,indian
22595,mexican
7256,mexican
4306,southern_us
41919,italian
23236,italian
7329,thai
38382,indian
42257,chinese
17600,mexican
40730,southern_us
1192,southern_us
37189,thai
2913,italian
7118,italian
42223,mexican
25690,mexican
8267,mexican
35989,indian
774,italian
23158,mexican
12071,mexican
26537,italian
49537,southern_us
19990,italian
27876,indian
20823,thai
31393,southern_us
23239,mexican
21141,italian
43585,southern_us
30493,southern_us
42985,italian
31089,mexican
46974,mexican
40018,chinese
28153,italian
10967,chinese
14240,mexican
24871,mexican
16258,italian
28001,southern_us
49299,southern_us
47808,southern_us
37960,italian
34733,thai
48741,southern_us
10230,southern_us
46275,italian
17152,southern_us
36201,italian
16907,southern_us
3244,southern_us
11434,italian
22402,chinese
26624,italian
21558,southern_us
4847,italian
17174,southern_us
21995,italian
27335,chinese
14696,mexican
48923,southern_us
32508,italian
36585,mexican
15904,chinese
19319,southern_us
17017,italian
35561,french
45518,italian
6489,chinese
14423,southern_us
26068,mexican
32687,southern_us
18684,italian
25918,southern_us
35353,southern_us
37689,thai
32830,southern_us
6984,italian
29526,southern_us
42546,thai
30742,indian
38469,mexican
6678,mexican
17413,italian
20110,mexican
43229,mexican
27133,indian
48411,chinese
11098,chinese
18024,mexican
22540,italian
1013,chinese
35057,italian
20177,chinese
26323,thai
4227,italian
34461,chinese
4540,italian
36457,chinese
37262,southern_us
16041,mexican
25790,italian
26546,mexican
5295,indian
26689,chinese
11129,southern_us
42373,southern_us
15183,italian
20054,mexican
22088,italian
26034,italian
7442,chinese
39855,thai
16795,indian
45938,italian
21187,mexican
24985,italian
19293,southern_us
35190,italian
48511,indian
24429,chinese
16069,mexican
46173,indian
33861,thai
17499,italian
29095,italian
27355,italian
23,italian
14299,southern_us
15939,chinese
26371,southern_us
1544,indian
15996,mexican
28808,italian
28521,chinese
22276,italian
45421,indian
1388,italian
16838,chinese
4167,chinese
19525,mexican
9051,chinese
13537,chinese
34265,southern_us
28948,italian
11263,thai
42791,indian
37584,indian
49538,southern_us
20135,italian
46558,italian
9349,indian
10859,italian
9623,chinese
3610,mexican
29537,chinese
35360,mexican
22957,southern_us
39629,chinese
15631,italian
24105,mexican
15747,southern_us
48668,mexican
46662,italian
38318,southern_us
48588,southern_us
44549,indian
37552,chinese
19931,indian
23871,chinese
23762,southern_us
25303,southern_us
11340,mexican
13980,italian
7656,mexican
47486,mexican
22621,mexican
9479,italian
13281,mexican
22624,southern_us
27542,italian
5778,southern_us
48800,southern_us
744,italian
27747,italian
15511,chinese
39843,italian
40129,southern_us
2236,italian
42882,chinese
2860,italian
12167,thai
44860,italian
38237,southern_us
27239,mexican
20091,southern_us
24091,italian
13303,mexican
17,italian
16887,italian
31862,thai
14437,southern_us
35092,italian
47641,italian
10067,italian
15037,chinese
20058,italian
16841,italian
35002,southern_us
17689,indian
13224,italian
18356,mexican
10950,italian
37642,mexican
1801,italian
36059,mexican
5105,italian
18460,italian
26501,chinese
31066,mexican
15589,italian
5933,mexican
31444,thai
42571,italian
10448,italian
11830,indian
7223,southern_us
46537,southern_us
27269,mexican
44139,italian
11162,southern_us
38781,thai
25429,italian
3987,italian
3063,italian
392,mexican
656,italian
28508,southern_us
42332,southern_us
41775,indian
14167,italian
1555,southern_us
24872,mexican
40323,italian
28209,indian
8772,italian
33557,southern_us
15016,southern_us
14866,italian
1638,italian
37006,chinese
29914,indian
797,mexican
4209,chinese
34027,chinese
15378,mexican
25802,chinese
21683,italian
30958,italian
5558,italian
29792,chinese
35869,mexican
24364,mexican
35401,mexican
1820,mexican
22651,italian
39614,southern_us
41834,chinese
21043,southern_us
14615,mexican
47588,italian
38983,mexican
31441,southern_us
33455,southern_us
25078,italian
14162,southern_us
14603,southern_us
40713,italian
43872,southern_us
29222,southern_us
37701,mexican
33720,indian
43660,italian
44613,southern_us
12178,mexican
45641,italian
42803,italian
47145,southern_us
21925,italian
17233,italian
28029,southern_us
2601,chinese
45781,southern_us
37326,italian
46034,italian
12813,indian
29934,italian
29247,italian
48076,chinese
11352,italian
42956,thai
32918,italian
607,southern_us
7801,italian
45246,mexican
31901,chinese
20449,italian
19367,mexican
41457,mexican
12159,italian
48164,italian
48884,mexican
33137,indian
23778,southern_us
17154,indian
49078,italian
11125,italian
4280,mexican
33377,chinese
15884,mexican
44340,southern_us
25351,italian
23271,southern_us
36191,mexican
48074,southern_us
47618,mexican
20153,southern_us
40548,italian
22858,italian
6224,mexican
31972,mexican
4190,italian
22066,southern_us
45809,mexican
16888,southern_us
41177,italian
2585,italian
34835,southern_us
27465,italian
32614,italian
23845,chinese
8345,italian
15313,italian
36741,southern_us
6845,italian
24184,italian
10632,italian
46732,mexican
7328,mexican
37610,mexican
39472,southern_us
26291,southern_us
30621,southern_us
5188,southern_us
29760,italian
45337,southern_us
31663,southern_us
3965,mexican
19981,italian
23268,southern_us
39421,indian
19286,southern_us
33493,chinese
18035,mexican
19669,chinese
6073,southern_us
10457,southern_us
24605,chinese
37873,mexican
3753,southern_us
8218,southern_us
28513,italian
40161,mexican
35777,italian
38159,southern_us
20380,italian
20309,southern_us
22178,southern_us
44534,italian
36812,italian
771,italian
14453,italian
37861,italian
40670,chinese
33687,southern_us
11720,thai
41612,thai
27089,chinese
18732,italian
46522,italian
44217,italian
10202,italian
40090,mexican
9314,mexican
38428,southern_us
25439,mexican
39775,indian
13463,chinese
21501,mexican
47894,indian
6270,chinese
37860,indian
21988,chinese
7205,italian
12797,indian
45258,mexican
30940,italian
9264,italian
14576,indian
28890,indian
20128,italian
7330,mexican
20464,chinese
19619,italian
37972,indian
41015,italian
47310,italian
27652,mexican
42503,mexican
19581,italian
20539,italian
13159,mexican
45674,italian
25381,chinese
17734,mexican
15502,thai
1949,mexican
7784,thai
23870,southern_us
42,italian
34881,southern_us
2680,southern_us
10299,italian
3737,italian
42343,chinese
21785,italian
8581,italian
42710,italian
16804,italian
37626,italian
48805,thai
2746,mexican
24899,mexican
25649,mexican
6723,italian
34402,thai
3080,indian
26264,southern_us
37408,southern_us
117,southern_us
34481,italian
43553,italian
39747,southern_us
30499,mexican
19980,southern_us
32277,italian
36165,chinese
2649,mexican
17428,mexican
31069,italian
26188,indian
8944,mexican
2473,italian
14931,indian
21552,mexican
13444,southern_us
46119,indian
37942,mexican
32162,mexican
36605,mexican
48647,southern_us
12709,indian
1405,thai
34269,italian
31633,mexican
29169,mexican
10732,mexican
40433,southern_us
30014,indian
48847,mexican
26587,southern_us
36983,italian
34931,mexican
4244,mexican
16864,southern_us
17047,mexican
34698,mexican
44532,mexican
23604,italian
27463,indian
34501,italian
13649,southern_us
988,mexican
27926,southern_us
40240,mexican
18053,southern_us
22028,italian
39276,italian
39745,italian
30015,mexican
22494,italian
12204,mexican
43428,italian
45026,thai
28904,southern_us
25853,italian
25684,chinese
31720,southern_us
9748,thai
34476,chinese
32266,mexican
46371,mexican
27590,southern_us
38339,chinese
18848,italian
14586,mexican
32960,mexican
16071,italian
4465,italian
11751,italian
17484,mexican
12431,italian
14316,italian
350,italian
8350,italian
8150,southern_us
12811,italian
29552,italian
15059,chinese
30181,mexican
5940,southern_us
3558,southern_us
1301,italian
36040,italian
17620,italian
34863,mexican
22221,thai
43531,italian
29487,italian
38609,indian
35173,southern_us
21574,italian
17311,indian
24821,mexican
9045,indian
41741,indian
37423,italian
32994,southern_us
1745,chinese
48841,mexican
44365,southern_us
48137,mexican
32281,italian
28754,indian
8846,italian
9325,italian
23826,italian
3729,italian
32854,southern_us
24634,southern_us
35683,italian
41237,mexican
14264,italian
14540,italian
34479,thai
43676,indian
4334,mexican
45219,italian
38586,italian
18898,thai
9186,italian
23776,thai
12057,italian
7286,indian
17178,mexican
29828,indian
39864,italian
45033,italian
5234,southern_us
5148,mexican
17511,italian
11619,italian
18537,italian
8098,indian
665,indian
3284,mexican
33577,mexican
582,italian
23054,mexican
1107,mexican
44356,italian
11102,italian
10639,southern_us
32597,southern_us
3225,italian
10069,italian
1725,mexican
22430,mexican
11695,thai
1996,mexican
4363,southern_us
22108,italian
24945,southern_us
18023,southern_us
38926,italian
47046,italian
10334,southern_us
47439,chinese
6390,southern_us
25613,southern_us
941,mexican
23577,mexican
37256,italian
23274,indian
5266,italian
15242,chinese
10095,mexican
6494,chinese
18939,italian
9909,mexican
37592,southern_us
45816,italian
5794,indian
48883,italian
22861,indian
30746,thai
43915,mexican
15762,southern_us
2193,southern_us
22184,chinese
18771,italian
39251,indian
33808,italian
31324,italian
23025,italian
6685,indian
8806,italian
45128,chinese
47906,italian
16457,chinese
41292,thai
11479,southern_us
31614,mexican
12477,italian
23867,indian
5114,mexican
48589,chinese
20323,indian
24453,indian
10894,italian
22331,italian
39611,southern_us
43758,italian
3677,mexican
9868,italian
7365,italian
36795,italian
47681,italian
9738,italian
1975,southern_us
21202,italian
7444,mexican
35829,southern_us
4093,mexican
14822,italian
21688,southern_us
38816,mexican
27283,chinese
7176,southern_us
24786,mexican
34405,chinese
635,italian
7364,italian
23908,chinese
35214,chinese
49205,mexican
18914,chinese
15346,southern_us
23098,mexican
46704,southern_us
11788,italian
41012,mexican
34837,southern_us
5497,indian
13835,italian
39134,southern_us
42029,southern_us
12570,italian
27268,italian
23854,italian
45995,chinese
4377,indian
18561,thai
11215,chinese
45362,thai
24466,italian
36425,chinese
48902,italian
11196,indian
6030,italian
37762,italian
29460,italian
45798,mexican
31388,indian
37731,italian
18867,southern_us
9122,italian
17542,mexican
22349,indian
44970,mexican
35984,indian
30711,mexican
30977,mexican
12105,chinese
22538,italian
31376,italian
7125,italian
16878,indian
26002,italian
35469,italian
20587,mexican
41172,southern_us
46381,mexican
22031,mexican
45673,chinese
6003,southern_us
9798,italian
19125,thai
1932,southern_us
9091,italian
42088,mexican
22797,southern_us
30950,italian
31545,italian
31409,italian
32783,italian
3096,italian
40650,indian
3133,southern_us
12746,italian
26859,italian
7415,southern_us
25636,mexican
45735,italian
2629,mexican
18969,italian
24320,indian
43959,mexican
20094,mexican
47316,chinese
30590,italian
4974,italian
26792,chinese
27920,southern_us
30368,southern_us
37035,italian
49117,mexican
12891,italian
7148,italian
22433,chinese
14863,italian
15255,thai
18172,mexican
34497,southern_us
16484,mexican
23341,mexican
30034,chinese
11474,southern_us
28817,chinese
32402,southern_us
2511,indian
12043,mexican
33713,italian
19924,mexican
768,indian
38569,mexican
19134,southern_us
29710,italian
5489,chinese
1535,mexican
11779,mexican
42927,chinese
19975,italian
44318,italian
5063,southern_us
20722,mexican
7340,southern_us
38333,southern_us
18475,italian
28125,indian
7617,mexican
9674,southern_us
41087,thai
15430,southern_us
38896,indian
42133,italian
19220,mexican
1576,mexican
4293,mexican
8292,italian
9704,southern_us
2675,mexican
1664,mexican
4488,italian
46837,italian
42167,indian
46449,southern_us
26984,southern_us
26665,southern_us
40053,chinese
10691,indian
47916,italian
10955,italian
13514,southern_us
22487,mexican
34831,chinese
23650,southern_us
34852,italian
28749,italian
5536,italian
30894,mexican
2366,southern_us
17105,italian
15327,chinese
41887,italian
5920,southern_us
32376,southern_us
27864,italian
10361,italian
20878,italian
25461,southern_us
14051,indian
44849,southern_us
1541,italian
908,indian
12059,mexican
19464,chinese
6120,mexican
34498,mexican
16666,italian
19118,mexican
1484,mexican
47998,southern_us
30282,southern_us
28974,southern_us
16893,italian
49223,indian
35482,italian
29500,italian
26270,thai
21551,southern_us
18571,italian
4144,southern_us
8436,mexican
24343,chinese
5706,indian
34003,thai
31332,italian
30861,italian
25779,chinese
5531,chinese
9085,chinese
14711,mexican
31632,italian
38002,italian
4562,chinese
26604,southern_us
21800,southern_us
25844,italian
6113,thai
48105,italian
26886,italian
30639,italian
41040,chinese
35359,italian
40971,italian
26403,mexican
45138,chinese
27629,southern_us
16379,mexican
39698,mexican
43697,southern_us
12935,southern_us
30260,italian
27705,italian
30896,italian
33072,italian
18562,italian
27340,mexican
39247,southern_us
35549,mexican
17226,mexican
42827,mexican
48490,mexican
38311,thai
17539,mexican
10841,italian
13689,mexican
5138,mexican
18428,italian
47495,southern_us
3844,italian
41911,southern_us
28558,indian
37652,chinese
43320,italian
3265,italian
30471,mexican
37488,mexican
46154,southern_us
17884,southern_us
41232,italian
18734,mexican
13743,italian
36343,indian
7030,thai
24613,chinese
38710,indian
12280,thai
29996,italian
27749,indian
8235,mexican
2938,indian
47824,italian
21818,indian
10005,southern_us
27040,italian
48042,mexican
18261,italian
44149,southern_us
17768,italian
17698,mexican
1200,southern_us
17410,mexican
12595,southern_us
48891,southern_us
17784,italian
11882,italian
38280,indian
480,chinese
26355,indian
45386,mexican
42955,southern_us
31678,thai
4506,chinese
44155,mexican
11633,italian
21253,italian
46025,italian
10314,italian
46874,chinese
38432,mexican
48935,italian
2490,mexican
8591,mexican
26318,chinese
37469,italian
4102,italian
15647,italian
9121,indian
7929,italian
38228,southern_us
14957,italian
18414,southern_us
5231,southern_us
33604,mexican
12735,indian
19523,chinese
7853,italian
33163,chinese
5630,chinese
35049,italian
7965,chinese
39821,indian
27157,southern_us
28318,southern_us
11275,italian
4034,chinese
37380,southern_us
3470,indian
701,southern_us
37996,chinese
10483,southern_us
18610,chinese
42759,italian
11426,mexican
44136,mexican
24261,chinese
8985,italian
28040,chinese
31071,italian
6453,chinese
48762,italian
36159,italian
21417,chinese
26451,mexican
19979,southern_us
44803,italian
35560,chinese
39937,southern_us
6593,thai
31735,mexican
13153,chinese
1411,mexican
31664,italian
32101,mexican
33367,mexican
46628,italian
32747,italian
2377,mexican
14640,southern_us
48493,mexican
6752,chinese
17519,southern_us
45167,mexican
5975,mexican
28189,italian
37891,italian
31530,italian
22880,mexican
41020,mexican
32047,indian
30877,southern_us
6700,mexican
34641,chinese
25706,italian
35164,mexican
10066,italian
11681,italian
40920,southern_us
43481,mexican
33705,italian
46679,southern_us
17635,indian
6235,mexican
49572,chinese
14373,southern_us
25511,mexican
47652,italian
24214,chinese
40625,thai
20447,italian
13533,italian
10195,southern_us
27795,italian
23014,chinese
7561,mexican
23812,thai
24952,italian
41557,italian
15847,chinese
20202,mexican
16301,chinese
27106,italian
5037,chinese
15253,southern_us
22270,southern_us
39918,southern_us
11398,mexican
44174,italian
8231,mexican
34639,italian
33855,southern_us
14041,italian
37934,italian
6104,indian
27251,mexican
47206,mexican
46137,mexican
31102,southern_us
33073,italian
4661,chinese
25610,thai
31029,italian
23440,mexican
42385,chinese
45895,italian
34229,chinese
31486,chinese
47198,mexican
23006,italian
14166,southern_us
12425,mexican
46583,italian
20880,italian
13762,italian
47701,italian
26679,mexican
7296,mexican
8520,italian
34428,italian
40138,italian
1967,mexican
12854,mexican
12646,southern_us
40178,italian
16990,italian
172,southern_us
28381,indian
41826,chinese
36860,mexican
20795,mexican
6626,southern_us
20589,southern_us
4024,southern_us
34359,mexican
29651,southern_us
49442,italian
5049,mexican
1337,southern_us
29433,italian
10717,indian
15957,italian
20499,mexican
38018,italian
18150,mexican
46524,italian
40473,mexican
21554,mexican
42695,italian
48951,mexican
46544,italian
8376,mexican
33109,chinese
41448,italian
11784,indian
36889,italian
47140,mexican
16207,mexican
4708,italian
9630,italian
43778,mexican
5540,southern_us
33015,mexican
32258,southern_us
49287,indian
36720,indian
14956,italian
36140,southern_us
31818,italian
15827,italian
16331,italian
39064,italian
17103,indian
42799,southern_us
46829,southern_us
39560,mexican
19496,italian
23809,italian
4056,mexican
1214,southern_us
27520,mexican
28815,italian
38950,italian
9720,southern_us
16896,southern_us
23108,mexican
44539,italian
45542,italian
10080,mexican
10467,italian
29668,mexican
6948,italian
18308,chinese
41138,indian
35252,italian
45559,mexican
45169,chinese
22539,italian
14601,southern_us
46738,southern_us
36644,mexican
18064,italian
12989,chinese
29125,southern_us
10810,italian
39796,mexican
30688,thai
25386,southern_us
5550,thai
26998,mexican
30398,indian
40333,mexican
24265,mexican
18953,southern_us
24287,italian
36631,mexican
33500,mexican
9719,indian
18589,mexican
25430,mexican
48525,mexican
4337,italian
30578,southern_us
18333,southern_us
7556,southern_us
13108,southern_us
30208,chinese
23114,mexican
46118,italian
37800,southern_us
3390,italian
7445,thai
34030,italian
40358,chinese
40028,italian
45708,southern_us
7393,indian
3619,southern_us
29848,indian
25705,mexican
25919,italian
4874,southern_us
47709,mexican
30281,southern_us
16044,italian
1353,chinese
1339,indian
48060,mexican
12829,mexican
24191,indian
3859,italian
10744,southern_us
45958,italian
9028,italian
45733,french
21752,thai
21085,italian
45884,italian
22860,thai
39506,italian
25569,indian
36896,chinese
33018,chinese
15341,thai
18983,italian
5885,chinese
18704,italian
31610,mexican
3401,indian
35168,italian
29209,mexican
36347,chinese
1785,thai
38673,chinese
49486,thai
13583,mexican
33926,southern_us
40470,mexican
26337,chinese
6731,southern_us
44459,chinese
22824,chinese
29264,italian
25558,chinese
23080,chinese
14670,italian
27553,italian
17525,mexican
6077,mexican
24098,thai
2510,italian
26921,southern_us
23088,mexican
31468,mexican
32381,southern_us
44835,southern_us
32368,chinese
27208,southern_us
14242,mexican
19659,chinese
43094,chinese
15760,southern_us
11814,mexican
15262,mexican
21825,italian
39447,italian
18247,mexican
32682,southern_us
37504,southern_us
20319,southern_us
32522,southern_us
44455,italian
49148,mexican
2114,italian
31361,southern_us
28348,italian
22226,thai
33911,mexican
16916,southern_us
35988,italian
43563,italian
35964,southern_us
26651,indian
15924,chinese
48851,thai
23692,southern_us
44971,italian
31673,southern_us
11741,indian
1087,mexican
36591,mexican
24651,indian
16791,italian
28578,italian
4537,indian
24876,southern_us
31584,italian
39456,chinese
39474,italian
11103,indian
17650,southern_us
40495,indian
3434,mexican
10911,mexican
35249,chinese
8344,thai
47259,indian
42808,indian
39649,italian
316,southern_us
43351,southern_us
32617,indian
27624,indian
8796,southern_us
43592,mexican
45582,southern_us
31146,italian
22025,italian
33118,chinese
7641,mexican
48678,southern_us
36267,southern_us
29542,chinese
15157,indian
14285,mexican
40043,italian
3532,italian
16823,thai
4961,italian
27022,mexican
41659,thai
31690,indian
41702,indian
13661,italian
8855,southern_us
30533,italian
30909,italian
47943,indian
45916,southern_us
33460,southern_us
35100,chinese
31513,mexican
15005,mexican
21308,chinese
14321,mexican
719,italian
45509,chinese
10308,mexican
2071,italian
853,italian
30255,italian
47546,italian
13974,mexican
11583,italian
36373,indian
45398,italian
36622,southern_us
46510,italian
15712,mexican
36418,chinese
38314,thai
27960,italian
14656,indian
3838,southern_us
18439,italian
15998,southern_us
31815,indian
21879,mexican
40095,chinese
43972,southern_us
23982,italian
23836,italian
46159,chinese
4302,italian
35145,southern_us
30222,italian
30560,mexican
19781,southern_us
16250,chinese
32866,indian
31665,indian
47334,thai
34527,mexican
5760,italian
13027,italian
20855,italian
8816,indian
45001,italian
9143,italian
19989,italian
42673,southern_us
30565,indian
26924,southern_us
22404,chinese
4272,italian
2728,italian
26853,italian
20862,chinese
25107,southern_us
38168,southern_us
7053,italian
28624,italian
7237,southern_us
18398,chinese
46793,italian
31501,italian
20617,italian
28046,indian
17167,southern_us
30370,chinese
31984,indian
25643,southern_us
6394,indian
34282,thai
47658,indian
24087,mexican
26732,mexican
29627,indian
37412,mexican
15435,italian
26066,italian
47869,italian
48059,southern_us
39577,southern_us
41509,mexican
34606,italian
2021,indian
2532,italian
27724,indian
8754,indian
4301,thai
25137,italian
24483,southern_us
8566,italian
46526,southern_us
42148,chinese
17663,southern_us
25669,indian
4011,thai
19432,italian
11439,mexican
1162,chinese
20953,indian
38796,italian
30043,thai
36182,mexican
33840,mexican
43911,southern_us
5736,italian
17534,chinese
51,italian
1032,thai
32889,italian
34487,indian
49264,italian
5804,southern_us
9724,indian
4112,italian
16786,italian
2781,thai
5785,mexican
17249,thai
27894,southern_us
11444,mexican
35396,italian
15083,indian
36320,italian
49475,chinese
32585,chinese
22474,italian
3014,italian
40396,italian
36634,mexican
18543,chinese
22089,indian
33545,mexican
29049,southern_us
9681,italian
31476,indian
46081,southern_us
1293,southern_us
3830,mexican
49201,chinese
4236,mexican
17185,southern_us
48757,italian
48277,southern_us
19192,italian
23579,indian
867,southern_us
919,italian
11704,indian
10939,southern_us
6397,italian
21926,italian
41831,mexican
29221,italian
15627,indian
24228,mexican
31854,mexican
45533,mexican
24915,chinese
6750,southern_us
43562,thai
37717,italian
8060,italian
27317,mexican
23501,southern_us
22255,italian
27812,southern_us
31490,indian
43951,chinese
11407,italian
31821,italian
32173,indian
36050,chinese
18967,southern_us
20530,mexican
21805,southern_us
28743,mexican
29386,chinese
28475,chinese
48106,mexican
14681,southern_us
49120,southern_us
27651,southern_us
2803,mexican
27372,italian
25807,chinese
25050,mexican
35790,chinese
42729,mexican
6419,southern_us
19723,thai
11569,italian
10002,southern_us
28748,italian
33729,italian
6109,mexican
9245,chinese
6013,italian
4408,southern_us
3973,southern_us
5079,italian
43736,southern_us
43841,italian
17547,mexican
1014,italian
16213,italian
27984,southern_us
16158,chinese
13703,italian
7838,thai
40922,chinese
15497,mexican
18323,italian
24432,italian
4125,mexican
47287,mexican
27909,italian
42533,italian
41140,thai
12009,southern_us
24666,chinese
9000,italian
33269,italian
35110,mexican
14557,indian
1002,italian
3870,southern_us
44030,southern_us
4669,italian
18282,chinese
25388,italian
30918,indian
31096,italian
11806,chinese
35840,italian
29994,southern_us
16630,mexican
4862,southern_us
6376,southern_us
